LSOA code,Burglary_Count,Borough,longitude,latitude,Cumulative,Cumulative_Percent
E01035710,36,Camden,-0.1356369781578084,51.52840239471695,68035,47.056992668418864
E01033883,36,Southwark,-0.0623962303536858,51.47524093493942,68071,47.08189237792226
E01034609,36,Hillingdon,-0.4720623728358453,51.51155530753907,68107,47.106792087425646
E01000253,36,Barnet,-0.2375488316539534,51.65043538921121,68143,47.13169179692904
E01004205,36,Tower Hamlets,-0.0609893329108312,51.52155304864041,68179,47.15659150643243
E01004580,36,Wandsworth,-0.1719747603995481,51.471683549249335,68215,47.181491215935814
E01002123,36,Harrow,-0.2721500050790778,51.60183760105062,68251,47.2063909254392
E01004452,36,Waltham Forest,-0.0210713428365995,51.61633675390116,68287,47.23129063494259
E01002379,36,Havering,0.2069511881511052,51.58111741559676,68323,47.25619034444598
E01004483,36,Wandsworth,-0.1431875799250502,51.43314473564644,68359,47.28109005394937
E01004536,36,Wandsworth,-0.1682394588838941,51.466990535722985,68395,47.30598976345276
E01004479,36,Wandsworth,-0.1590781284111788,51.45089722502982,68431,47.33088947295615
E01035641,36,Hackney,-0.0712753660683497,51.54729766055433,68467,47.35578918245954
E01003313,36,Lewisham,-0.049232178973872,51.43119979450807,68503,47.380688891962926
E01000986,36,Croydon,-0.0708008509265785,51.3769854202486,68539,47.40558860146631
E01003112,36,Lambeth,-0.1179615055316315,51.49259242011138,68575,47.43048831096971
