LSOA code,year,Month_Num,Burglary_Count,IMD SCORE,EMPLOYMENT SCORE,EDUCATION SKILLS AND TRAINING SCORE,INCOME SCORE,BARRIERS TO HOUSING AND SERVICES SCORE,LIVING ENVIRONMENT SCORE,longitude,latitude
E01000005,2019,4,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,5,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,6,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,7,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,8,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,9,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,10,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,11,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2019,12,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,1,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,3,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,4,9,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,5,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,7,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,9,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2020,12,5,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,1,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,4,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,5,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,6,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,7,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,8,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,9,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,10,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,11,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2021,12,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,1,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,2,8,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,3,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,4,5,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,5,9,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,6,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,7,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,8,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,9,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,10,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,11,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2022,12,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,1,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,2,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,3,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,4,6,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,6,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,7,6,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,8,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,9,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,10,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,11,6,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2023,12,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,1,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,2,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,3,6,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,4,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,5,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,6,2,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,7,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,8,4,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,9,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,10,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,11,5,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2024,12,1,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000005,2025,2,3,28.652,0.136,22.26,0.211,39.9,28.979,-0.0748212891487692,51.512525208583455
E01000007,2022,4,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2022,5,2,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2022,8,2,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2022,9,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2022,11,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,1,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,6,2,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,7,2,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,8,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,9,5,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,11,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2023,12,3,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,1,3,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,2,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,3,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,4,3,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,5,2,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,7,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,8,4,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000007,2024,11,1,31.576,0.107,11.385,0.207,50.42,25.995,0.0755689244397131,51.54078236085347
E01000008,2022,4,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2022,5,3,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2022,6,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2022,8,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2022,10,3,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2022,12,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,2,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,3,3,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,4,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,5,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,6,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,7,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,10,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,11,3,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2023,12,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,1,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,2,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,3,3,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,4,1,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,5,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000008,2024,11,2,37.596,0.151,25.506,0.265,45.413,30.233,0.0698773913744078,51.53962988154602
E01000009,2022,5,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2022,8,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,3,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,4,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,5,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,6,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,7,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,8,3,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,9,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,10,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,11,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2023,12,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,1,3,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,2,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,3,1,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,4,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,7,4,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,8,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000009,2024,10,2,32.844,0.109,15.713,0.187,48.119,28.601,0.0839335694155372,51.53963325757459
E01000013,2022,4,3,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,5,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,6,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,7,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,8,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,9,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2022,10,3,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,1,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,3,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,4,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,5,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,6,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,7,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,8,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,9,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,10,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2023,11,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,3,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,4,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,5,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,6,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,7,2,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,9,3,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,10,1,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000013,2024,11,3,38.997,0.145,24.003,0.213,45.252,30.424,0.1463870568940121,51.54268157518779
E01000032,2022,4,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,5,2,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,6,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,8,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,9,4,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,10,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,11,4,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2022,12,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,1,4,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,2,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,3,2,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,5,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,6,3,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,7,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,8,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,9,5,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2023,10,2,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,2,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,5,3,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,7,6,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,8,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,9,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000032,2024,10,1,29.958,0.106,23.035,0.146,39.922,38.369,0.1331526194157289,51.57495011690311
E01000070,2022,6,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2022,8,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2022,9,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2022,10,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2022,11,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2022,12,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,1,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,2,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,3,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,4,5,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,5,3,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,8,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,9,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,10,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,11,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2023,12,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,1,4,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,2,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,3,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,4,3,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,5,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,8,2,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,9,1,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000070,2024,11,4,21.038,0.077,14.434,0.11,35.596,27.639,0.0910267619557841,51.5452408263958
E01000082,2022,4,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,5,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,7,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,8,3,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,9,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,10,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2022,11,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,2,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,4,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,8,3,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,9,4,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,10,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2023,11,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,1,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,2,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,5,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,6,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,7,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,8,2,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,10,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000082,2024,11,1,27.895,0.113,31.053,0.158,43.176,30.006,0.1378359330624319,51.55441876679646
E01000087,2022,4,1,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,6,2,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,8,1,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,9,3,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,10,2,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,11,3,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2022,12,1,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2023,1,2,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2023,2,1,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
E01000087,2023,3,1,34.357,0.131,27.171,0.226,48.565,31.357,0.1502060456444721,51.53047678271526
