LSOA code,Year,Month_Num,Burglary_Count,Precise_Daylight_Hours,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Does not apply_x,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White,White: Roma,A caravan or other mobile or temporary structure,"Flat, maisonette or apartment",Whole house or bungalow: Detached,Whole house or bungalow: Semi-detached,Whole house or bungalow: Terraced,Does not apply_y,Owned: Owns outright,Owned: Owns with a mortgage or loan or shared ownership,Private rented or lives rent free,Rented: Social rented,Does not apply_x.1,Over 0.5 and up to 1.0 people per room,Over 1.0 and up to 1.5 people per room,Over 1.5 people per room,Up to and including 0.5 people per room,"A, B, D, E Agriculture, energy and water",C Manufacturing,Does not apply_y.1,F Construction,"G, I Distribution, hotels and restaurants","H, J Transport and communication","K, L, M, N Financial, real estate, professional and administrative activities","O, P, Q Public administration, education and health","R, S, T, U Other",Does not apply,"L1, L2 and L3: Higher managerial, administrative and professional occupations",L10 and L11: Lower supervisory and technical occupations,L12: Semi-routine occupations,L13: Routine occupations,L14.1 and L14.2: Never worked and long-term unemployed,L15: Full-time students,"L4, L5 and L6: Lower managerial, administrative and professional occupations",L7: Intermediate occupations,L8 and L9: Small employers and own account workers
E01032740,2015,2,6,9.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,3,7,11.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,4,11,13.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,5,12,15.87,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,6,6,16.37,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,8,2,14.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,9,4,12.43,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,10,2,10.5,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,11,6,8.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2015,12,11,7.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,1,4,8.07,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,2,7,9.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,3,5,11.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,4,6,13.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,5,4,15.87,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,6,1,16.37,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,7,5,15.8,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,8,3,14.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,9,4,12.43,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,10,8,10.5,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,11,11,8.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2016,12,6,7.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,1,2,8.07,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,2,5,9.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,3,3,11.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,4,9,13.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,5,8,15.87,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,6,6,16.37,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,8,5,14.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,9,2,12.43,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,10,4,10.5,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,11,4,8.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2017,12,6,7.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,1,12,8.07,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,2,6,9.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,3,13,11.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,4,7,13.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,5,10,15.87,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,6,4,16.37,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,7,3,15.8,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,8,15,14.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,10,3,10.5,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,11,2,8.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2018,12,3,7.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,1,7,8.07,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,2,4,9.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,3,7,11.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,4,2,13.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,5,8,15.87,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,6,2,16.37,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,7,2,15.8,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,8,5,14.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,9,6,12.43,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,10,13,10.5,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,11,6,8.4,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
E01032740,2019,12,5,7.93,0.0,170.0,48.0,53.0,11.0,12.0,4.0,2.0,0.0,20.0,33.0,5.0,7.0,42.0,13.0,459.0,0.0,34.0,469.0,13.0,0.0,855.0,3.0,5.0,18.0,0.0,127.0,124.0,592.0,38.0,0.0,400.0,15.0,21.0,445.0,0.0,26.0,464.0,36.0,70.0,98.0,528.0,116.0,54.0,50.0,608.0,16.0,23.0,33.0,41.0,224.0,269.0,41.0,83.0
