LSOA21CD,Latitude,Longitude
E01004683,51.51376,-0.17222
E01004684,51.51691,-0.1685
E01004686,51.51537,-0.1663
E01004687,51.49472,-0.15225
E01004690,51.49881,-0.15022
E01004691,51.50133,-0.1564
E01004692,51.50072,-0.17103
E01004693,51.51144,-0.19048
E01004694,51.5122,-0.17898
E01004695,51.51142,-0.18762
E01004696,51.51627,-0.18428
E01004697,51.51483,-0.1816
E01004698,51.51269,-0.18503
E01004699,51.51397,-0.18939
E01004700,51.51354,-0.18168
E01004701,51.52655,-0.18335
E01004702,51.52185,-0.1755
E01004703,51.52318,-0.18089
E01004705,51.5253,-0.18213
E01004706,51.5285,-0.19064
E01004707,51.52747,-0.18773
E01004708,51.5285,-0.19471
E01004709,51.52922,-0.1843
E01004710,51.53303,-0.19058
E01004711,51.53212,-0.1871
E01004712,51.52057,-0.15609
E01004713,51.51757,-0.14714
E01004714,51.51659,-0.15273
E01004715,51.52175,-0.14222
E01004716,51.52299,-0.14792
E01004717,51.52057,-0.15277
E01004718,51.52716,-0.20448
E01004719,51.53046,-0.21022
E01004720,51.53071,-0.21341
E01004721,51.52767,-0.2108
E01004722,51.52999,-0.20621
E01004723,51.5323,-0.20602
E01004724,51.53323,-0.16876
E01004725,51.5295,-0.16934
E01004726,51.5297,-0.17579
E01004727,51.52908,-0.15665
E01004728,51.52658,-0.17427
E01004729,51.52724,-0.17717
E01004730,51.53392,-0.15641
E01004731,51.49945,-0.14488
E01004732,51.49772,-0.13105
E01004733,51.49853,-0.12749
E01004734,51.51061,-0.12745
E01004735,51.51226,-0.11712
E01004736,51.50494,-0.13624
E01004737,51.48798,-0.1312
E01004740,51.4913,-0.13634
E01004741,51.48975,-0.13417
E01004742,51.48907,-0.13797
E01004743,51.49408,-0.12979
E01004744,51.49589,-0.13654
E01004746,51.49306,-0.13134
E01004747,51.49192,-0.13401
E01004748,51.49546,-0.13983
E01004749,51.49208,-0.14074
E01004750,51.49422,-0.14576
E01004751,51.49103,-0.1443
E01004752,51.4896,-0.13991
E01004753,51.48881,-0.14333
E01004754,51.52265,-0.19057
E01004755,51.52288,-0.19799
E01004756,51.5241,-0.19144
E01004757,51.52093,-0.18524
E01004760,51.51813,-0.20003
E01004761,51.50818,-0.14703
E01004762,51.50985,-0.15365
E01004763,51.51576,-0.13373
E01004765,51.51754,-0.14219
E01032512,51.52054,-0.19436
E01032513,51.5197,-0.19957
E01032562,51.42204,0.011524
E01032563,51.41788,0.010637
E01032564,51.4246,0.007667
E01032565,51.42086,0.004022
E01032566,51.4723,0.104409
E01032567,51.47699,0.107692
E01032568,51.39562,-0.04778
E01032569,51.39158,-0.05393
E01032570,51.30961,0.036981
E01032572,51.4977,-0.26446
E01032573,51.49148,-0.26808
E01032574,51.61156,-0.07417
E01032575,51.60617,-0.07166
E01032576,51.57016,-0.38076
E01032577,51.56309,-0.38761
E01032579,51.478,-0.02161
E01032580,51.56209,0.12197
E01032581,51.56483,0.122054
E01032582,51.50191,-0.11223
E01032583,51.50263,-0.10398
E01032584,51.49943,-0.10716
E01032623,51.34693,-0.20999
E01032637,51.50174,-0.0743
E01032638,51.50127,-0.0697
E01032639,51.491,-0.09975
E01032640,51.50316,-0.07509
E01032646,51.499,-0.08054
E01032719,51.49232,-0.10106
E01032739,51.51497,-0.08579
E01032740,51.51466,-0.10574
E01032741,51.57792,0.185332
E01032742,51.57947,0.189722
E01032743,51.53052,-0.3773
E01032744,51.53242,-0.37229
E01032764,51.53401,-0.02004
E01032765,51.53289,-0.02414
E01032767,51.51217,-0.07016
E01032768,51.51117,-0.03736
E01032769,51.51138,-0.0419
E01032770,51.49785,-0.02178
E01032771,51.50295,-0.01973
E01032772,51.49932,-0.02209
E01032774,51.49526,-0.02075
E01032775,51.49162,-0.02586
E01032776,51.50758,-0.00344
E01032777,51.50977,-0.00398
E01032779,51.50535,-0.00622
E01032780,51.50342,-0.0107
E01032781,51.50104,-0.02575
E01032782,51.50184,-0.02407
E01032783,51.49132,-0.02393
E01032784,51.53076,-0.02522
E01032785,51.52865,-0.04264
E01032786,51.53059,-0.04501
E01032787,51.52542,-0.05166
E01032788,51.46885,-0.18605
E01032789,51.47382,-0.18248
E01032790,51.47083,-0.18312
E01032803,51.4996,-0.0834
E01032834,51.50065,-0.07239
E01033000,51.44686,-0.41398
E01033030,51.44662,-0.4117
E01033081,51.48449,-0.30168
E01033082,51.48199,-0.30534
E01033083,51.46816,-0.36254
E01033084,51.46588,-0.36269
E01033086,51.58958,-0.11993
E01033098,51.4807,-0.1512
E01033099,51.47004,-0.1764
E01033100,51.47639,-0.14708
E01033132,51.4806,-0.1439
E01033133,51.47102,-0.17764
E01033135,51.46107,-0.20589
E01033146,51.62498,-0.04499
E01033148,51.66651,-0.01693
E01033150,51.66956,-0.01509
E01033151,51.62497,-0.03332
E01033208,51.48547,-0.12612
E01033320,51.44635,-0.00269
E01033322,51.44882,-0.0034
E01033324,51.47079,-0.02406
E01033325,51.47215,-0.02135
E01033327,51.45875,-0.0143
E01033341,51.45731,-0.01114
E01033455,51.53511,-0.24256
E01033456,51.54256,-0.26319
E01033457,51.56013,-0.287
E01033463,51.58327,-0.29606
E01033485,51.53359,-0.24432
E01033486,51.5498,-0.11171
E01033487,51.55098,-0.11489
E01033488,51.5492,-0.11384
E01033489,51.52422,-0.10082
E01033490,51.52173,-0.09876
E01033491,51.55388,-0.11056
E01033493,51.55785,-0.10304
E01033494,51.55676,-0.10506
E01033569,51.41529,-0.30175
E01033570,51.47762,-0.27628
E01033571,51.47353,-0.28083
E01033579,51.53219,-0.01355
E01033580,51.50408,0.026274
E01033581,51.50346,0.061334
E01033582,51.50058,0.070785
E01033584,51.5119,0.017023
E01033586,51.53135,-0.00278
E01033587,51.53297,0.075283
E01033589,51.5603,0.079239
E01033590,51.57707,0.119982
E01033591,51.5612,0.088888
E01033592,51.57668,0.117222
E01033593,51.51875,-0.172
E01033594,51.51704,-0.17531
E01033597,51.48691,-0.14925
E01033598,51.52579,-0.17302
E01033599,51.48832,-0.14784
E01033601,51.52472,-0.168
E01033602,51.52383,-0.17006
E01033603,51.52192,-0.16634
E01033604,51.52182,-0.1688
E01033605,51.52374,-0.17268
E01033699,51.54869,-0.07588
E01033700,51.54622,-0.07329
E01033702,51.56572,-0.05091
E01033703,51.55383,-0.05481
E01033704,51.5418,-0.05856
E01033705,51.56156,-0.04747
E01033706,51.52781,-0.07836
E01033708,51.52396,-0.08043
E01033709,51.53048,-0.0864
E01033710,51.56417,-0.04867
E01033711,51.52863,-0.08819
E01033712,51.53664,-0.06085
E01033713,51.55421,-0.06124
E01033727,51.48181,-0.02252
E01033728,51.48319,-0.02019
E01033729,51.44706,0.078076
E01033732,51.49347,0.011786
E01033734,51.49406,0.075777
E01033735,51.49091,0.06493
E01033736,51.49439,0.069121
E01033737,51.49307,0.063529
E01033738,51.48725,0.018887
E01033739,51.50241,0.087194
E01033740,51.49909,0.086163
E01033741,51.49733,0.09405
E01033742,51.49694,0.081455
E01033743,51.5051,0.097418
E01033744,51.49419,0.08107
E01033745,51.49896,0.103505
E01033746,51.47544,-0.01548
E01033784,51.59192,0.220104
E01033785,51.59196,0.22848
E01033786,51.57066,0.179443
E01033787,51.57105,0.174035
E01033788,51.56688,0.181022
E01033789,51.47314,0.189537
E01033790,51.46957,0.188156
E01033791,51.45206,0.176408
E01033792,51.44781,0.170952
E01033862,51.49058,-0.12181
E01033863,51.48854,-0.11895
E01033864,51.48211,-0.11609
E01033865,51.48205,-0.12059
E01033866,51.48082,-0.1282
E01033867,51.50496,-0.09823
E01033868,51.50208,-0.09901
E01033869,51.49826,-0.06733
E01033870,51.49633,-0.07596
E01033871,51.49587,-0.06498
E01033872,51.49454,-0.07504
E01033873,51.4942,-0.09473
E01033874,51.4935,-0.09874
E01033875,51.49256,-0.09257
E01033876,51.49132,-0.0958
E01033877,51.48997,-0.09507
E01033878,51.48792,-0.08191
E01033879,51.48601,-0.08534
E01033880,51.48485,-0.07442
E01033881,51.48425,-0.08884
E01033882,51.47738,-0.06384
E01033883,51.4756,-0.0628
E01033884,51.50425,-0.08049
E01033885,51.50108,-0.07682
E01033911,51.617,-0.20995
E01033912,51.61258,-0.20739
E01033913,51.60505,-0.27152
E01033914,51.60368,-0.26753
E01033915,51.59934,-0.23907
E01033916,51.59674,-0.24831
E01033917,51.59597,-0.24143
E01033918,51.59507,-0.2442
E01033919,51.59367,-0.24058
E01033920,51.59267,-0.2457
E01033921,51.59653,-0.2531
E01033922,51.5951,-0.25308
E01033923,51.59255,-0.25122
E01033924,51.59371,-0.25575
E01033925,51.59061,-0.23963
E01033926,51.64372,-0.02567
E01033927,51.63365,-0.1306
E01033928,51.62847,-0.12543
E01033929,51.59395,-0.26279
E01033930,51.59136,-0.26248
E01033931,51.56462,-0.279
E01033932,51.56353,-0.26946
E01033933,51.56492,-0.24127
E01033934,51.56439,-0.24627
E01033935,51.55456,-0.29666
E01033936,51.55323,-0.29289
E01033937,51.53786,-0.25833
E01033938,51.53597,-0.26782
E01033939,51.53126,-0.28556
E01033940,51.56002,-0.28128
E01033941,51.55808,-0.28475
E01033942,51.55707,-0.28124
E01033943,51.59317,-0.05919
E01033944,51.58855,-0.06051
E01033945,51.59081,-0.11662
E01033946,51.58862,-0.11436
E01034026,51.52325,-0.25909
E01034027,51.51984,-0.26242
E01034028,51.51387,-0.31723
E01034029,51.51236,-0.31426
E01034030,51.51366,-0.30307
E01034031,51.51385,-0.30695
E01034032,51.48662,-0.31172
E01034033,51.48338,-0.31153
E01034034,51.47529,-0.33368
E01034035,51.4728,-0.3336
E01034036,51.47185,-0.35545
E01034037,51.46898,-0.35213
E01034038,51.46792,-0.37212
E01034039,51.46645,-0.37671
E01034040,51.46643,-0.36896
E01034041,51.46392,-0.36915
E01034042,51.49189,-0.29054
E01034043,51.48816,-0.29581
E01034044,51.48767,-0.29119
E01034045,51.49054,-0.30096
E01034046,51.4877,-0.29905
E01034139,51.38564,-0.10463
E01034140,51.38566,-0.10841
E01034141,51.38083,-0.09724
E01034142,51.37964,-0.09395
E01034143,51.37859,-0.09989
E01034144,51.37575,-0.11013
E01034145,51.37577,-0.10422
E01034146,51.37374,-0.11788
E01034147,51.37897,-0.09867
E01034148,51.37657,-0.09649
E01034149,51.37256,-0.09275
E01034150,51.37271,-0.09902
E01034151,51.36916,-0.09875
E01034152,51.3663,-0.09911
E01034153,51.38078,-0.15612
E01034154,51.37713,-0.15755
E01034155,51.36693,-0.19587
E01034156,51.36214,-0.19341
E01034173,51.4897,0.048626
E01034174,51.46302,0.025678
E01034175,51.45685,0.028269
E01034176,51.4579,0.033685
E01034177,51.45593,0.031611
E01034178,51.48254,-0.01625
E01034179,51.48179,-0.01241
E01034180,51.48094,-0.01473
E01034181,51.4786,-0.01698
E01034182,51.47664,-0.01863
E01034183,51.48943,0.005904
E01034184,51.48528,0.009005
E01034185,51.4842,0.008137
E01034186,51.49255,0.070176
E01034187,51.49115,0.073296
E01034188,51.49672,0.004769
E01034189,51.49242,0.021852
E01034190,51.4908,0.008139
E01034191,51.48901,0.003119
E01034192,51.48539,0.000959
E01034193,51.49936,0.009193
E01034194,51.49647,0.013863
E01034195,51.49615,0.012466
E01034196,51.49418,0.014972
E01034198,51.49158,0.037921
E01034199,51.54588,0.001579
E01034200,51.54258,0.001334
E01034201,51.53028,0.031792
E01034202,51.52817,0.031179
E01034203,51.53123,0.040211
E01034204,51.52989,0.044894
E01034205,51.52118,0.077831
E01034206,51.51313,0.080751
E01034207,51.50727,0.073956
E01034208,51.51443,0.013763
E01034209,51.51357,0.010511
E01034210,51.51024,0.014471
E01034211,51.50868,0.011289
E01034212,51.50772,0.020037
E01034213,51.5493,-0.01417
E01034214,51.54764,-0.00991
E01034215,51.54732,-0.00765
E01034216,51.54612,-0.00588
E01034217,51.54435,-0.01215
E01034218,51.54962,-0.00682
E01034219,51.54528,-0.00215
E01034220,51.54245,-0.00575
E01034221,51.53818,-0.0061
E01034222,51.53787,-0.01227
E01034223,51.53471,-0.00605
E01034224,51.5014,0.045909
E01034225,51.50324,0.036511
E01034226,51.5015,0.036591
E01034227,51.50155,0.027646
E01034228,51.50082,0.03208
E01034229,51.50234,0.020707
E01034230,51.50019,0.026865
E01034231,51.49967,0.033988
E01034383,51.41931,-0.07184
E01034384,51.41271,-0.07047
E01034385,51.40406,0.02077
E01034386,51.40066,0.01612
E01034387,51.4917,-0.03864
E01034388,51.49123,-0.03594
E01034389,51.48989,-0.03935
E01034390,51.44829,-0.02549
E01034391,51.44581,-0.02954
E01034392,51.46738,-0.01701
E01034393,51.46598,-0.01324
E01034394,51.46407,-0.01332
E01034395,51.46215,-0.01556
E01034469,51.56456,0.14152
E01034470,51.56271,0.139976
E01034471,51.55183,0.110717
E01034472,51.55008,0.108054
E01034473,51.53757,0.080943
E01034474,51.53611,0.076276
E01034475,51.52656,0.095261
E01034476,51.52288,0.101983
E01034477,51.52085,0.108996
E01034478,51.52026,0.125691
E01034479,51.53135,0.08138
E01034480,51.56489,0.088235
E01034481,51.56407,0.082657
E01034482,51.55797,0.068212
E01034483,51.55712,0.066802
E01034484,51.55479,0.06951
E01034485,51.58912,-0.03674
E01034486,51.58812,-0.04224
E01034487,51.57196,-0.01096
E01034488,51.5699,-0.01522
E01034576,51.41481,-0.30708
E01034577,51.41409,-0.30347
E01034578,51.43287,-0.19483
E01034579,51.42905,-0.18682
E01034580,51.41889,-0.17977
E01034581,51.41542,-0.17839
E01034589,51.60921,-0.2988
E01034590,51.60492,-0.29659
E01034591,51.59293,-0.32626
E01034592,51.59075,-0.33626
E01034593,51.60203,-0.36138
E01034594,51.59782,-0.35102
E01034595,51.58356,-0.32882
E01034596,51.58086,-0.33153
E01034597,51.57955,-0.32977
E01034598,51.57861,-0.3349
E01034599,51.5669,-0.35748
E01034600,51.56675,-0.35307
E01034601,51.54726,-0.46655
E01034602,51.54586,-0.47437
E01034603,51.54187,-0.46446
E01034604,51.54291,-0.47724
E01034605,51.53967,-0.47285
E01034606,51.53475,-0.47932
E01034607,51.53259,-0.48494
E01034608,51.51506,-0.4816
E01034609,51.51209,-0.47204
E01034610,51.51797,-0.42225
E01034611,51.51497,-0.42367
E01034612,51.50923,-0.42215
E01034613,51.50812,-0.43967
E01034614,51.5065,-0.46324
E01034615,51.50453,-0.45324
E01034616,51.50346,-0.41964
E01034617,51.50111,-0.41749
E01035484,51.52182,-0.23236
E01035485,51.51383,-0.22496
E01035486,51.47614,-0.18416
E01035487,51.47353,-0.18594
E01035488,51.46628,-0.1808
E01035489,51.46386,-0.18489
E01035490,51.46321,-0.20782
E01035491,51.46097,-0.19051
E01035492,51.46142,-0.19744
E01035493,51.45744,-0.19576
E01035494,51.45591,-0.19753
E01035495,51.45517,-0.19402
E01035496,51.48233,-0.12948
E01035497,51.48128,-0.13238
E01035498,51.47893,-0.13578
E01035499,51.47364,-0.13762
E01035638,51.57285,-0.0903
E01035639,51.57012,-0.09173
E01035640,51.54939,-0.06965
E01035641,51.54722,-0.07072
E01035642,51.53793,-0.07851
E01035643,51.53628,-0.08452
E01035644,51.53631,-0.08733
E01035645,51.53593,-0.08031
E01035646,51.53375,-0.09149
E01035647,51.53215,-0.09545
E01035648,51.53131,-0.09108
E01035649,51.53033,-0.09415
E01035650,51.54124,-0.07331
E01035651,51.56091,-0.11605
E01035652,51.55883,-0.1192
E01035653,51.55649,-0.108
E01035654,51.55268,-0.10687
E01035655,51.53288,-0.10334
E01035656,51.5305,-0.09725
E01035657,51.54133,-0.01913
E01035658,51.53994,-0.02406
E01035659,51.53762,-0.02607
E01035660,51.53345,-0.05552
E01035661,51.53164,-0.05172
E01035662,51.53155,-0.02143
E01035663,51.52963,-0.02034
E01035664,51.52954,-0.06811
E01035665,51.52692,-0.01057
E01035666,51.5248,-0.01323
E01035667,51.52246,-0.01255
E01035668,51.5237,-0.06778
E01035669,51.52376,-0.07342
E01035670,51.5243,-0.04172
E01035671,51.52036,-0.01622
E01035672,51.51929,-0.01971
E01035673,51.5172,-0.02152
E01035674,51.52456,-0.02876
E01035675,51.52396,-0.03337
E01035676,51.51668,-0.03082
E01035677,51.51558,-0.02578
E01035678,51.51856,-0.0141
E01035679,51.51479,-0.01284
E01035680,51.52003,-0.03865
E01035681,51.51866,-0.04183
E01035682,51.51717,-0.04054
E01035683,51.51735,-0.03669
E01035684,51.51719,-0.01876
E01035685,51.5157,-0.01815
E01035686,51.51638,-0.06466
E01035687,51.51601,-0.06798
E01035688,51.51375,-0.06969
E01035689,51.51363,-0.06749
E01035690,51.51289,-0.03434
E01035691,51.51112,-0.03384
E01035692,51.51456,-0.02345
E01035693,51.51407,-0.02165
E01035694,51.51249,-0.02673
E01035695,51.51126,-0.02316
E01035696,51.50927,-0.06397
E01035697,51.50929,-0.07074
E01035698,51.49865,-0.0179
E01035699,51.49776,-0.02012
E01035700,51.51316,0.005967
E01035701,51.51172,0.006206
E01035702,51.51104,-0.00047
E01035703,51.49852,-0.01512
E01035704,51.49678,-0.01497
E01035705,51.49651,-0.01051
E01035706,51.49477,-0.01488
E01035707,51.54495,-0.13268
E01035708,51.53827,-0.12718
E01035709,51.53441,-0.12955
E01035710,51.52888,-0.1374
E01035711,51.52477,-0.13313
E01035712,51.52615,-0.11669
E01035713,51.49143,-0.17569
E01035714,51.48801,-0.18057
E01035715,51.52426,-0.1866
E01035716,51.51246,-0.1403
E01035717,51.51816,-0.19467
E01035718,51.50559,-0.16845
E01035719,51.49277,-0.12696
E01035720,51.48997,-0.12877
E01035721,51.48965,-0.15192
E01035722,51.48681,-0.13557
